"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.286033570E2,6.198335105E-1,-6.061079027E-1,3.186974021E0
1.286233380E2,2.731767259E-1,-9.829287918E-1,2.792623764E0
1.286433190E2,3.735032520E-1,-1.572531174E0,2.233849803E0
1.286633000E2,6.454059427E-1,-2.281696106E0,1.799181824E0
1.286832810E2,6.445121958E-1,-2.348265926E0,8.751013112E-1
1.287032620E2,2.115535779E-1,-2.331376097E0,-3.815325755E-1
1.287232430E2,-3.150567502E-2,-2.200446414E0,-1.451639113E0
1.287432240E2,5.120811667E-1,-1.863847936E0,-1.401383464E0
1.287632050E2,1.310729987E0,-1.279975972E0,-1.041453427E0
1.287831860E2,1.943700437E0,-9.529119641E-1,-8.956256229E-1
1.288031670E2,2.008939284E0,-9.253876582E-1,5.365931332E-2
1.288231480E2,1.409390349E0,-1.108033625E0,7.178381073E-1
1.288431291E2,7.402864453E-1,-1.228535092E0,1.171346399E0
1.288631101E2,7.565434590E-1,-1.048117499E0,6.761603236E-1
1.288830911E2,1.085106693E0,-5.199133658E-1,-8.789534569E-3
1.289030721E2,8.040650231E-1,-2.757432881E-1,-1.009614168E0
1.289230531E2,7.399172667E-1,-1.101387388E-1,-1.587759370E0
1.289430341E2,7.227366123E-1,1.128030226E-1,-1.469235724E0
1.289630151E2,1.165529077E0,2.298935160E-1,-1.339416427E0
1.289829961E2,1.658958869E0,2.998092583E-1,-3.051410419E-1
1.290029771E2,1.375259859E0,3.014476481E-1,-2.413900191E-1
1.290229581E2,7.706515478E-1,2.224649209E-1,-5.352845263E-1
1.290429391E2,2.436473367E-1,3.181218606E-1,-9.936126781E-1
1.290629201E2,6.348329343E-2,3.186796850E-1,-8.439572865E-1
1.290829011E2,-4.313951455E-2,2.542614949E-1,-1.728314155E-1
1.291028821E2,-5.310699995E-1,2.547620165E-1,-1.153281426E-1
1.291228631E2,-6.407710011E-1,4.319297272E-1,-2.154277968E-1
1.291428441E2,-2.516476433E-1,7.027835736E-1,-6.654260051E-1
1.291628251E2,1.959983032E-1,8.736441851E-1,-5.345103550E-1
1.291828061E2,5.652927294E-1,8.996429524E-1,4.909263790E-2
1.292027871E2,8.354786045E-1,8.463169304E-1,2.246283907E-1
1.292227681E2,1.430378053E0,1.134219211E0,8.717847705E-2
1.292427491E2,1.659453251E0,1.517367080E0,-5.605889368E-1
1.292627301E2,1.580370244E0,1.792296436E0,-1.044687522E0
1.292827111E2,1.439937958E0,1.930898835E0,-9.962146890E-1
1.293026911E2,1.564968678E0,1.945723866E0,-5.520701283E-1
1.293226721E2,1.855295214E0,1.757392651E0,3.800754493E-1
1.293426531E2,2.093354074E0,1.632562491E0,9.633901745E-1
1.293626341E2,2.244548745E0,1.409749368E0,1.297011250E0
1.293826151E2,2.256623830E0,1.240090944E0,1.175930616E0
1.294025961E2,1.863830979E0,1.344773646E0,1.121497716E0
1.294225771E2,1.552913327E0,8.133044279E-1,9.025960886E-1
1.294425581E2,2.127047485E0,-2.251774442E-1,2.022590486E0
1.294625391E2,1.279560965E0,-1.624738039E0,2.976580092E0
1.294825201E2,8.805724047E-2,-2.643592270E0,2.915136965E0
1.295025011E2,-3.931162386E-1,-2.916376867E0,2.145345177E0
1.295224821E2,-1.204596883E0,-2.667774015E0,1.166855153E0
1.295424631E2,-1.888692025E0,-2.355604912E0,2.543351698E-1
1.295624441E2,-2.030248584E0,-2.033378014E0,-5.033271539E-1
1.295824251E2,-1.974569204E0,-1.628596032E0,-8.039681786E-1
1.296024061E2,-1.714732535E0,-1.291597605E0,-1.067419158E0
1.296223871E2,-8.713618706E-1,-1.101687350E0,-3.091066235E-1
1.296423681E2,-9.478324147E-1,-1.310198475E0,2.463133746E-1
1.296623491E2,-8.703415315E-1,-1.504461398E0,5.563169611E-1
1.296823301E2,-1.495914194E-1,-1.332159155E0,6.873320138E-1
1.297023111E2,1.292056319E-1,-8.785002977E-1,-1.008825964E-1
1.297222921E2,5.465724300E-1,-2.217492217E-1,-7.070950180E-1
1.297422731E2,6.697749449E-1,2.369689393E-1,-9.235145026E-1
1.297622541E2,3.882786544E-1,3.539436579E-1,-1.134724703E0
1.297822351E2,3.983317722E-1,2.441829416E-1,-1.199524716E0
1.298022161E2,5.773663527E-1,5.694077075E-2,-1.213105459E0
1.298221971E2,4.744735567E-1,-1.974765524E-1,-1.219864256E0
1.298421777E2,3.318449834E-1,-1.576871270E-1,-1.259857457E0
1.298621587E2,-4.699293930E-2,-1.293623373E-1,-1.355830731E0
1.298821397E2,-4.472588608E-1,-1.023233503E-1,-1.296085635E0
1.299021207E2,-4.310303889E-1,3.011696130E-2,-1.161658732E0
1.299221017E2,-4.974838120E-1,9.962018251E-2,-6.362156546E-1
1.299420827E2,-4.848930757E-1,2.042230698E-1,-1.298608124E-2
1.299620637E2,-4.709413999E-1,4.622875938E-1,1.981042510E-1
1.299820447E2,-2.403799308E-1,9.008755454E-1,1.205461979E-1
1.300020257E2,3.444999478E-2,1.224966536E0,2.509999180E-1
1.300220057E2,1.609684017E-1,1.445266818E0,5.131229943E-1
1.300419867E2,4.621494899E-2,1.624631035E0,5.718097436E-1
1.300619677E2,5.562292711E-2,1.802888374E0,4.343633384E-1
1.300819487E2,2.455903207E-2,2.083963738E0,6.728765273E-1
1.301019297E2,-3.742205958E-1,2.436836186E0,8.018579185E-1
1.301219107E2,-4.584086971E-1,1.571236308E0,1.103546180E0
1.301418917E2,-8.514885002E-1,9.113812378E-1,2.023530133E0
1.301618727E2,-3.641058263E-1,-8.822571337E-3,1.849752054E0
1.301818537E2,5.912393104E-1,-8.336246717E-1,2.437415938E0
1.302018347E2,8.812392797E-1,-1.786752690E0,2.703243225E0
1.302218157E2,9.162255829E-1,-2.513737890E0,2.398350105E0
1.302417967E2,1.216511755E0,-2.545121065E0,1.181549791E0
1.302617777E2,1.384630022E0,-2.214657779E0,-2.957416427E-1
1.302817587E2,1.500746808E0,-1.758870535E0,-2.006319439E0
1.303017397E2,1.816336824E0,-1.113356930E0,-2.066560963E0
1.303217207E2,1.676264727E0,-4.413998777E-1,-2.223267512E0
1.303417017E2,1.975031573E0,-2.014503202E-1,-2.283984414E0
1.303616827E2,2.341352178E0,1.028686032E-1,-1.793067391E0
1.303816637E2,2.067209127E0,-8.388298631E-2,-7.049344718E-1
1.304016447E2,1.043093790E0,-6.431384656E-1,-9.737777531E-2
1.304216257E2,3.897741894E-1,-9.323970079E-1,1.331294060E-2
1.304416067E2,-4.784230676E-2,-8.604686540E-1,-3.335509086E-1
1.304615877E2,-1.077060412E-1,-6.384106994E-1,-7.011723733E-1
1.304815687E2,3.273964309E-2,-4.188234857E-1,-4.406362313E-1
1.305015497E2,8.401215496E-2,-1.196495274E-1,-2.927519614E-1
1.305215297E2,1.259599704E-1,2.432842246E-1,-4.318396801E-1
1.305415107E2,4.261765421E-1,6.520002133E-1,-5.929228699E-1
1.305614917E2,4.774308956E-1,9.045543212E-1,-8.702808666E-1
1.305814727E2,4.578021216E-1,8.858148721E-1,-4.445907032E-1
1.306014537E2,3.048066542E-1,8.444578081E-1,5.593388021E-2
1.306214347E2,5.111137996E-2,9.729293221E-1,2.590527034E-1
1.306414157E2,-9.788051709E-2,1.013834981E0,1.988415849E-1
1.306613967E2,-5.440530109E-1,1.115094723E0,-4.170234203E-1
1.306813777E2,-4.926779855E-1,1.146413579E0,-8.582765329E-1
1.307013587E2,-3.566589952E-1,8.554201680E-1,-1.740283406E-1
1.307213397E2,2.869853642E-2,4.905109343E-1,7.687509835E-1
1.307413207E2,1.989723433E-1,4.025518540E-1,1.024357338E0
1.307613017E2,1.915717600E-1,8.705372670E-1,1.532576272E0
1.307812827E2,6.892533358E-2,1.461984300E0,9.661003590E-1
1.308012637E2,3.316658393E-1,1.447629970E0,6.492865205E-1
1.308212447E2,-1.519237458E-1,7.158787054E-1,8.041184521E-1
1.308412254E2,-9.648332673E-1,-5.448727906E-1,1.728226447E0
1.308612064E2,-1.179471178E0,-1.371517933E0,2.415438593E0
1.308811874E2,-6.210040500E-1,-1.504729493E0,2.696599619E0
1.309011684E2,-1.265332168E-1,-1.035823143E0,2.234629236E0
1.309211494E2,-1.254486643E0,-6.461354560E-1,3.800894827E-1
1.309411304E2,-2.253424965E0,-7.987129936E-1,-1.576719242E0
1.309611104E2,-2.760886831E0,-7.616846234E-1,-2.255182199E0
1.309810914E2,-2.180901657E0,-2.288781470E-1,-1.899957417E0
1.310010724E2,-1.533763988E0,1.102384338E-1,-1.276753571E0
1.310210534E2,-1.419990328E0,-9.214247078E-2,-1.139980180E0
1.310410344E2,-1.478904972E0,-5.377751479E-1,-1.000603024E0
1.310610154E2,-1.381581284E0,-8.145528084E-1,-5.592031467E-1
1.310809964E2,-9.277075410E-1,-5.662019715E-1,-3.981456846E-1
1.311009774E2,-5.447265736E-1,-1.366815895E-1,-1.180688496E0
1.311209584E2,-3.907738075E-1,4.353696442E-1,-1.088788977E0
1.311409394E2,-8.161188389E-1,6.807009789E-1,-1.565827049E0
1.311609204E2,-1.013434593E0,7.387550595E-1,-1.880171608E0
1.311809014E2,-1.159166795E0,6.756764665E-1,-2.103977296E0
1.312008824E2,-8.832872669E-1,4.537126520E-1,-8.661848921E-1
1.312208634E2,-1.017162851E0,2.231142542E-1,-4.979757822E-1
1.312408444E2,-1.011075972E0,3.804667743E-1,-1.090926719E-1
1.312608254E2,-9.913928557E-1,6.101781495E-1,-3.277609956E-1
1.312808064E2,-1.037975357E0,7.506712465E-1,-6.278979903E-1
1.313007874E2,-1.029115510E0,7.161631724E-1,-9.329986864E-1
1.313207684E2,-7.354153492E-1,7.442631367E-1,-1.880148804E-1
1.313407484E2,-7.673703097E-1,6.955469133E-1,9.593199277E-1
1.313607294E2,-8.074222751E-1,8.693448736E-1,1.649234072E0
1.313807104E2,-5.969939938E-1,1.483872767E0,2.157475811E0
1.314006914E2,5.213053686E-1,1.300391817E0,2.491127291E0
1.314206724E2,9.497093710E-1,6.295186923E-1,3.512733514E0
1.314406534E2,4.752361798E-1,-5.484477782E-1,3.968386565E0
1.314606344E2,-1.142366868E-1,-9.953425768E-1,3.326688561E0
1.314806154E2,-2.050020652E-1,-1.420488511E0,2.493282575E0
1.315005964E2,2.763130993E-1,-1.484139985E0,1.533179120E0
1.315205774E2,6.956576449E-1,-1.268688360E0,3.391654050E-1
1.315405584E2,4.550312722E-1,-1.384346286E0,-7.870855129E-1
1.315605394E2,2.220362469E-1,-1.348910405E0,-1.525968919E0
1.315805204E2,8.183479437E-1,-9.750577086E-1,-1.442667730E0
1.316005014E2,1.456229470E0,-6.191816922E-1,-9.368607724E-1
1.316204824E2,1.373287739E0,-1.827288513E-1,-5.465123498E-1
1.316404634E2,4.574535544E-1,-4.076868787E-1,-4.766088867E-1
1.316604444E2,-4.819872288E-1,-7.816502336E-1,-4.154820943E-1
1.316804254E2,-9.400097904E-1,-9.699039727E-1,-3.140223777E-1
1.317004054E2,-7.849198504E-1,-8.643751788E-1,-5.503785288E-1
1.317203864E2,-5.876879308E-1,-4.049006805E-1,-8.877570248E-1
1.317403674E2,-3.911913718E-1,-1.320286676E-2,-1.666928916E0
1.317603484E2,-3.171349968E-1,2.738495211E-1,-2.025205945E0
1.317803294E2,-5.020194241E-1,3.473387893E-1,-2.049330972E0
1.318003104E2,-2.653966400E-1,3.081883183E-1,-1.694110867E0
1.318202914E2,3.339688383E-1,5.082271206E-1,-1.484105778E0
1.318402724E2,4.902401351E-1,6.718244670E-1,-1.405083582E0
1.318602533E2,2.776105964E-1,8.682129988E-1,-1.526084694E0
1.318802343E2,-1.356296023E-1,1.100000867E0,-1.346190426E0
1.319002153E2,-4.084781532E-1,1.461584935E0,-1.082431299E0
1.319201963E2,-8.548285760E-2,1.864545509E0,-8.412605506E-1
1.319401773E2,5.507341857E-1,2.099538528E0,-4.182612759E-1
1.319601583E2,8.640029304E-1,1.773932085E0,6.103920114E-1
1.319801393E2,7.269535511E-1,9.735168211E-1,1.979168478E0
1.320001193E2,6.562687538E-1,5.118871853E-1,2.990795842E0
1.320201003E2,6.724434679E-1,1.422599940E0,3.209092283E0
1.320400813E2,1.462582470E0,1.994697221E0,2.481185271E0
1.320600623E2,1.832808284E0,1.624063417E0,3.185828551E0
1.320800433E2,3.102876880E-1,-6.170543289E-1,3.055126324E0
1.321000243E2,-9.228314748E-1,-2.336932706E0,3.184800611E0
1.321200053E2,-6.585635667E-1,-2.176443740E0,2.618197812E0
1.321399863E2,-5.148253746E-1,-1.071832928E0,8.083611917E-1
1.321599673E2,-1.450097495E0,-9.835700852E-1,-4.445059186E-1
1.321799483E2,-2.220427811E0,-1.147881961E0,-1.207049498E0
1.321999293E2,-2.340762632E0,-1.092771077E0,-1.485100390E0
1.322199103E2,-1.308542251E0,-1.089387585E0,-1.111488453E0
1.322398913E2,-2.970283956E-1,-1.034634258E0,-9.510730147E-2
1.322598723E2,-2.158827468E-1,-1.450553285E0,2.304972410E-3
1.322798533E2,1.407486934E-2,-1.487991399E0,-3.869915360E-1
1.322998343E2,4.407344645E-1,-1.114736142E0,-8.149036413E-1
1.323198143E2,1.023911999E0,-4.178521170E-1,-1.027228321E0
1.323397953E2,1.349269716E0,2.254240505E-1,-1.544874136E0
1.323597763E2,1.384668467E0,7.637124377E-1,-1.511381285E0
1.323797573E2,5.801385176E-1,8.031117077E-1,-1.953731920E0
1.323997383E2,1.881976059E-1,9.700804125E-1,-2.338719031E0
1.324197193E2,5.812345782E-1,9.212750190E-1,-2.294946190E0
1.324397003E2,-1.983505284E-2,7.827246594E-1,-2.021923319E0
1.324596813E2,-1.448935471E-1,5.044172211E-1,-9.765545958E-1
1.324796623E2,-1.728925555E-1,2.511472678E-1,-5.999827981E-2
1.324996433E2,1.901404895E-1,1.697293214E-1,1.046323573E0
1.325196243E2,6.622417577E-1,6.364451578E-1,1.152794353E0
1.325396053E2,4.385633934E-1,9.456033830E-1,6.853936619E-1
1.325595863E2,1.369835434E-1,1.073489006E0,8.274576133E-1
1.325795673E2,6.844423564E-2,1.215673556E0,1.010374891E0
1.325995473E2,4.099914492E-1,1.537789796E0,9.436447120E-1
1.326195283E2,6.343418413E-1,1.622980366E0,1.701871877E0
1.326395093E2,-2.350107068E-1,1.999363299E0,1.831451438E0
1.326594903E2,-2.024921113E-1,1.712285475E0,6.409916604E-1
1.326794713E2,5.530268790E-1,1.155692818E0,-1.155497521E-1
1.326994523E2,1.026982153E0,-1.234832835E0,1.508209755E0
1.327194333E2,3.653899480E-1,-3.479088928E0,2.837712813E0
1.327394143E2,3.017367929E-1,-4.096492920E0,2.243994137E0
1.327593953E2,1.688444185E0,-2.759406316E0,6.170666081E-1
1.327793763E2,2.133494333E0,-1.749381966E0,-5.616572231E-1
1.327993573E2,1.316882135E0,-1.439704946E0,-1.295759946E0
1.328193383E2,7.986619035E-1,-1.035194275E0,-1.561308905E0
1.328393193E2,1.662805167E0,-4.429376954E-1,-1.566094851E0
1.328592998E2,2.715803922E0,9.040350884E-2,-1.081427332E0
1.328792808E2,2.826116907E0,8.557195455E-2,-2.209247643E-1
1.328992618E2,2.065502178E0,-3.703108916E-1,5.325708336E-1
1.329192428E2,1.204369280E0,-1.011678528E0,9.243231726E-1
1.329392238E2,5.464394058E-1,-1.364922566E0,6.293533623E-1
1.329592048E2,3.206501967E-1,-1.284634448E0,-4.015043253E-1
1.329791858E2,1.210197858E-1,-9.939456770E-1,-1.294989867E0
1.329991668E2,-1.820399031E-1,-7.225547639E-1,-1.874855905E0
1.330191477E2,-3.380197528E-1,-3.060792276E-1,-2.292894402E0
1.330391288E2,5.869204838E-2,3.014540800E-1,-2.535861999E0
1.330591098E2,9.213417504E-1,1.077985369E0,-2.328671175E0
1.330790908E2,1.288122020E0,1.450282559E0,-1.459068001E0
1.330990708E2,7.231481101E-1,1.129345264E0,-1.711889327E-1
1.331190518E2,3.051626035E-1,8.669175482E-1,5.334970325E-1
1.331390328E2,2.929093976E-1,9.385283983E-1,1.089604079E0
1.331590138E2,3.016726928E-1,1.331325927E0,1.082193317E0
1.331789948E2,1.009169122E-1,1.528102275E0,7.915633106E-1
1.331989758E2,-5.418866906E-2,1.317800440E0,8.712298697E-1
1.332189568E2,-3.468271579E-1,9.404404378E-1,1.496874343E0
1.332389377E2,-5.767701925E-1,1.505690775E0,1.420026727E0
1.332589188E2,6.026107195E-1,1.759407602E0,1.408436376E0
1.332788998E2,1.567646118E0,1.329829625E0,2.523799778E0
1.332988808E2,1.261561920E0,-4.031520706E-1,3.054250996E0
1.333188618E2,6.367378841E-1,-1.911316949E0,3.202527614E0
1.333388428E2,2.518391396E-1,-2.011632657E0,1.881165050E0
1.333588228E2,2.805779122E-2,-1.197519998E0,1.359033251E-1
1.333788038E2,-3.930338294E-1,-8.774960384E-1,-1.334532248E0
1.333987848E2,-9.001949295E-1,-8.444882137E-1,-1.935085149E0
1.334187658E2,-1.214596353E0,-7.907259893E-1,-1.891870133E0
1.334387468E2,-1.179414972E0,-8.622415298E-1,-1.561966133E0
1.334587277E2,-1.390009972E-1,-7.582400286E-1,-5.787591594E-1
1.334787088E2,6.904610051E-1,-1.031363472E0,5.978620130E-1
1.334986898E2,6.175503921E-1,-1.494913187E0,1.083663307E0
1.335186708E2,2.331317406E-1,-1.570745581E0,3.941631460E-1
1.335386518E2,4.326013530E-1,-8.879141687E-1,-6.997924304E-1
1.335586328E2,5.139345878E-1,-2.759222129E-1,-1.298464867E0
1.335786128E2,2.060572683E-1,2.680884057E-1,-2.385737661E0
1.335985938E2,6.890079720E-1,6.410077402E-1,-2.696768019E0
1.336185748E2,8.055239765E-1,6.281523442E-1,-2.045019820E0
1.336385558E2,3.379479051E-1,5.157071713E-1,-1.814530765E0
1.336585368E2,3.054959679E-1,6.706686187E-1,-1.358597633E0
1.336785177E2,3.655287462E-1,1.052458764E0,-9.858534229E-1
1.336984988E2,6.526289351E-1,1.202476975E0,-2.422437125E-1
1.337184798E2,6.082225482E-1,1.023110712E0,8.874243182E-1
1.337384608E2,-4.666547330E-1,8.316755024E-1,8.287703133E-1
1.337584418E2,-8.867569316E-1,9.468659431E-1,3.588582426E-1
1.337784228E2,-6.198021548E-1,1.046222124E0,3.194521022E-1
1.337984028E2,-1.347449186E-1,9.951212597E-1,1.221611989E0
1.338183838E2,-9.317260399E-2,9.192723477E-1,2.155845022E0
1.338383648E2,-7.034623622E-1,1.934976976E0,1.998840265E0
1.338583459E2,-4.306689213E-1,2.198804516E0,6.804112494E-1
1.338783269E2,7.243348025E-2,1.656452167E0,7.953271633E-1
1.338983079E2,2.392056455E-1,-1.108827969E-1,2.411366592E0
1.339182889E2,4.424006286E-1,-1.763250392E0,3.451636543E0
1.339382699E2,9.702168719E-1,-2.393411985E0,3.025154082E0
1.339582509E2,1.624547127E0,-2.358230458E0,1.985964112E0
1.339782319E2,1.019652888E0,-2.325895794E0,6.038583326E-1
1.339982129E2,1.658931094E-1,-2.331199219E0,-7.940097857E-1
1.340181929E2,1.058289754E-1,-1.951314974E0,-1.859430365E0
1.340381739E2,1.036143644E0,-1.405787587E0,-1.781278235E0
1.340581549E2,2.072620140E0,-6.745195949E-1,-9.738449961E-1
1.340781359E2,2.025709391E0,-3.997595161E-2,-4.012049478E-1
1.340981169E2,1.212528412E0,2.293476784E-1,-6.099710119E-1
1.341180979E2,4.416613944E-1,2.950864622E-1,-1.110837657E0
1.341380789E2,5.580085605E-2,2.085488400E-1,-1.352742231E0
1.341580599E2,4.910382070E-2,5.870429099E-2,-1.536368192E0
1.341780409E2,3.142286383E-2,-1.159342065E-1,-1.509359318E0
1.341980219E2,3.047883086E-2,-1.248643667E-1,-1.597567490E0
1.342180019E2,-3.462686026E-1,4.665522605E-2,-1.924184770E0
1.342379829E2,-4.459098351E-1,3.855472738E-1,-1.959621820E0
1.342579639E2,-1.122899294E-2,6.195133755E-1,-1.570353379E0
1.342779449E2,4.494014999E-1,7.019863057E-1,-1.086627846E0
1.342979259E2,8.676658456E-1,7.486117110E-1,-9.788589835E-2
1.343179069E2,5.510291778E-1,7.605850545E-1,4.557524532E-1
1.343378879E2,2.628784269E-1,1.495727412E0,4.908714151E-1
1.343578689E2,3.711648774E-1,2.049455810E0,4.810059929E-1
1.343778499E2,5.839096063E-1,2.031597537E0,9.364625770E-1
1.343978299E2,4.786309635E-1,1.265498850E0,2.188208776E0
1.344178109E2,-3.507310149E-1,1.002014542E0,2.526237482E0
1.344377919E2,-6.388264364E-1,1.480266789E0,6.875951385E-1
1.344577729E2,6.121945253E-2,9.559759051E-1,1.380893651E0
1.344777539E2,2.825849872E-1,-8.407275769E-1,2.498021159E0
1.344977349E2,-1.467001540E-1,-2.688660854E0,3.630930301E0
1.345177159E2,-8.736479127E-1,-2.850638376E0,2.677244166E0
1.345376969E2,-1.412539806E0,-1.977758714E0,4.313549459E-2
1.345576779E2,-1.668243516E0,-1.185185297E0,-6.830173534E-1
1.345776589E2,-1.019200094E0,-5.211591151E-1,-5.031160694E-1
1.345976389E2,-4.887796834E-1,-2.305182910E-1,-1.943123317E-1
1.346176199E2,-4.530042984E-1,-3.438753372E-1,1.640699476E-1
1.346376009E2,-5.046556413E-1,-4.993270737E-1,2.547222555E-1
1.346575819E2,-5.552925289E-2,-7.540578076E-1,2.534083861E-1
1.346775629E2,6.569989248E-1,-1.009450154E0,1.393672156E-1
1.346975439E2,8.368653448E-1,-1.121616707E0,-4.860106248E-1
1.347175249E2,5.474191068E-1,-1.079821687E0,-1.430923013E0
1.347375059E2,7.560153823E-2,-8.319389194E-1,-2.317315882E0
1.347574869E2,-9.732729740E-2,-2.974706644E-1,-3.130947170E0
1.347774669E2,-7.240971680E-2,6.121333122E-2,-3.431866522E0
1.347974479E2,1.605573424E-1,2.644955841E-1,-3.018014047E0
1.348174289E2,3.188079217E-1,5.254547721E-1,-1.989271297E0
1.348374099E2,5.597171900E-1,7.750107202E-1,-1.222113095E0
1.348573905E2,4.564910296E-1,7.021468118E-1,-5.985566622E-1
1.348773715E2,4.946188226E-1,5.771578994E-1,3.768588960E-1
1.348973525E2,4.048598231E-1,6.055101711E-1,1.544083593E0
1.349173335E2,4.507126649E-1,1.126462295E0,1.897148999E0
1.349373145E2,4.733666056E-1,1.418175791E0,1.982856317E0
1.349572945E2,3.209742055E-1,1.566975150E0,2.284354543E0
1.349772755E2,7.097068962E-2,1.939518216E0,2.537185224E0
1.349972565E2,6.845528322E-1,1.707405097E0,2.029744554E0
1.350172375E2,1.048088043E0,1.469553813E0,2.245025586E0
1.350372185E2,7.289501560E-1,3.477125725E-1,1.977694979E0
1.350571995E2,9.501687428E-1,-9.134327334E-1,2.239630360E0
1.350771805E2,1.393681073E0,-1.807341906E0,1.714841586E0
1.350971615E2,1.469451633E0,-2.137322212E0,5.732861656E-1
1.351171425E2,1.283589258E0,-2.371470747E0,-6.554144025E-1
1.351371225E2,8.461659991E-1,-2.264615220E0,-1.710481902E0
1.351571035E2,7.166226905E-1,-1.819523995E0,-2.428434615E0
1.351770845E2,1.343796138E0,-1.380919379E0,-2.165388848E0
1.351970655E2,2.271897343E0,-7.215124977E-1,-1.281069401E0
1.352170465E2,2.579334586E0,-4.518830582E-1,-6.173209620E-1
1.352370275E2,1.741898407E0,-7.411556339E-1,4.546911836E-1
1.352570085E2,8.264578857E-1,-1.042827230E0,1.236598987E0
1.352769895E2,5.466288922E-1,-1.132050186E0,1.031273425E0
1.352969695E2,2.433018028E-1,-9.718391088E-1,4.013628227E-1
1.353169505E2,-1.097306396E-1,-7.118701467E-1,-6.352841932E-1
1.353369315E2,-1.105785225E-1,-2.383015198E-1,-1.487495994E0
1.353569125E2,-5.473560300E-2,1.337734768E-1,-1.936835806E0
1.353768935E2,4.150916465E-1,3.803686872E-1,-1.857583814E0
1.353968745E2,1.353592270E0,5.963300425E-1,-1.501179648E0
1.354168555E2,1.700823763E0,6.954619825E-1,-8.483234024E-1
1.354368365E2,1.172582062E0,4.992583689E-1,-7.645158452E-1
1.354568175E2,6.455493457E-1,4.885936323E-1,-7.598199463E-1
1.354767975E2,3.123520840E-1,8.445016623E-1,-7.786859876E-1
1.354967785E2,4.535455678E-1,1.056460306E0,-2.164691859E-1
1.355167595E2,7.714079583E-1,1.203441474E0,8.335235149E-1
1.355367405E2,8.442640460E-1,9.993499660E-1,1.670091090E0
1.355567215E2,5.758633624E-1,6.264560670E-1,2.437605388E0
1.355767025E2,-2.244159906E-1,1.114275820E0,1.843802512E0
1.355966835E2,1.572417519E-1,1.602151122E0,6.858152461E-1
1.356166635E2,1.294593718E0,1.165609988E0,1.670332580E0
1.356366445E2,1.192393598E0,-6.983163008E-1,2.738618295E0
1.356566255E2,3.424151413E-1,-2.228016328E0,3.110105939E0
1.356766065E2,-3.228393942E-1,-2.127719330E0,1.360081072E0
1.356965875E2,-6.797546071E-1,-1.634066979E0,-1.092345838E0
1.357165685E2,-7.268270320E-1,-1.312945497E0,-1.499481617E0
1.357365495E2,-5.137896500E-1,-1.306007483E0,-8.774980849E-1
1.357565305E2,-4.103124247E-1,-1.131688536E0,-4.621072072E-1
1.357765105E2,7.129619680E-2,-9.232636571E-1,-5.015987170E-1
1.357964915E2,4.803227092E-1,-9.764493459E-1,-1.280528533E-1
1.358164725E2,8.597093931E-1,-1.069201974E0,4.037490714E-1
1.358364535E2,9.391854791E-1,-9.382278514E-1,2.071212423E-1
1.358564349E2,1.013415809E0,-5.607003263E-1,-3.932340235E-1
1.358764159E2,1.176127960E0,-2.189627311E-1,-8.252514589E-1
1.358963969E2,1.313512969E0,9.495936692E-2,-1.504980923E0
